date,open,close,high,low,volume,money
2021-02-03,61.0,106.03,108.0,60.5,22132950.0,1864557262.64
2021-02-04,85.1,100.76,127.99,85.01,18899576.0,2029752023.31
2021-02-05,99.0,88.83,110.0,86.6,14142018.0,1369464093.72
2021-02-08,83.0,72.1,93.21,71.0,14607618.0,1157852609.29
2021-02-09,66.66,52.21,67.98,52.0,15196209.0,902103441.42
2021-02-10,50.21,50.37,53.15,47.51,12498705.0,626967462.36
2021-02-18,50.5,50.44,52.2,49.8,9656040.0,492460879.93
2021-02-19,49.0,52.71,53.37,48.18,10796426.0,552500386.75
2021-02-22,52.5,52.33,53.79,51.63,9402062.0,495751018.74
2021-02-23,50.8,48.45,50.8,48.21,7545581.0,371881980.67
2021-02-24,47.6,48.66,50.5,47.3,5937933.0,291457591.88
2021-02-25,48.94,49.41,50.96,48.71,6218387.0,308972821.41
2021-02-26,48.35,45.47,48.35,44.8,6435828.0,297072926.16
2021-03-01,45.97,46.94,47.47,45.57,4682719.0,218031899.52
2021-03-02,46.95,45.65,47.45,44.81,4894513.0,224955455.78
2021-03-03,45.03,45.4,45.98,44.19,4598299.0,206851129.93
2021-03-04,44.85,42.75,45.18,42.51,5613576.0,245458471.67
2021-03-05,42.2,51.3,51.3,42.2,9598348.0,461256777.77
2021-03-08,57.05,61.56,61.56,57.02,8603177.0,508607357.76
2021-03-09,67.0,54.8,70.33,54.28,18619832.0,1188962468.53
2021-03-10,51.01,54.99,57.69,50.5,12491247.0,674137801.2
2021-03-11,52.11,54.71,54.71,50.6,9808039.0,516767082.65
2021-03-12,53.5,57.0,62.36,53.0,11916602.0,691892887.47
2021-03-15,54.15,53.47,56.69,52.57,7646112.0,416714775.03
2021-03-16,54.01,56.06,58.0,54.01,7835579.0,437308090.06
2021-03-17,54.85,67.27,67.27,54.5,12772214.0,785422342.08
2021-03-18,68.15,70.5,78.0,62.26,16429725.0,1117138785.75
2021-03-19,68.11,66.95,74.0,66.5,11956122.0,834410364.99
