date,open,close,high,low,volume,money
2021-02-05,5.99,7.19,7.19,5.99,1156215.0,8273917.05
2021-02-08,7.91,7.91,7.91,7.91,324911.0,2570046.01
2021-02-09,8.7,8.7,8.7,8.7,473570.0,4120059.0
2021-02-10,9.57,9.57,9.57,9.57,716934.0,6861058.38
2021-02-18,10.53,10.53,10.53,10.53,522690.0,5503925.7
2021-02-19,11.58,11.58,11.58,11.58,1571603.0,18199162.74
2021-02-22,12.74,12.74,12.74,12.74,801061.0,10205517.14
2021-02-23,14.01,14.01,14.01,14.01,639535.0,8959885.35
2021-02-24,15.41,15.41,15.41,15.41,2983029.0,45968476.89
2021-02-25,16.95,16.95,16.95,16.95,2533230.0,42938248.5
2021-02-26,18.65,18.65,18.65,18.65,2415529.0,45049615.85
2021-03-01,16.79,16.79,16.79,16.79,23449400.0,393715426.0
2021-03-02,15.3,18.47,18.47,15.12,114976597.0,1856537973.97
2021-03-03,17.15,17.1,18.32,16.72,87946466.0,1530607174.84
2021-03-04,17.09,17.28,18.2,16.22,70312592.0,1229877528.84
2021-03-05,16.5,15.89,16.59,15.81,55532086.0,894788911.4
2021-03-08,15.57,15.95,16.3,15.5,43283232.0,689495849.15
2021-03-09,15.51,14.39,15.55,14.36,45862353.0,674233272.38
2021-03-10,14.43,14.49,15.0,13.5,47267701.0,673164758.76
2021-03-11,14.3,15.05,15.2,14.06,41973942.0,622083121.09
2021-03-12,14.8,14.94,15.75,14.69,42781672.0,650122448.44
2021-03-15,14.95,15.38,15.57,14.74,40716930.0,617700502.7
2021-03-16,15.22,14.96,15.33,14.8,30839977.0,463377679.83
2021-03-17,14.81,14.95,15.27,14.3,30854102.0,457544859.81
2021-03-18,15.19,16.45,16.45,15.1,60717876.0,962968977.35
2021-03-19,16.18,18.1,18.1,16.01,86844062.0,1514594956.91
