date,open,close,high,low,volume,money
2021-01-21,16.2,16.2,17.43,14.44,38708462.0,612490388.89
2021-01-22,14.72,13.87,15.48,13.86,26558412.0,385991982.89
2021-01-25,13.3,13.21,13.53,12.5,21089656.0,273044326.27
2021-01-26,13.05,12.27,13.4,12.24,16282533.0,208417152.62
2021-01-27,12.19,12.65,12.87,11.71,17792400.0,219904768.08
2021-01-28,12.26,12.19,12.88,12.09,14027503.0,174278982.09
2021-01-29,12.06,13.22,14.48,11.8,24425100.0,311589723.22
2021-02-01,12.95,15.86,15.86,12.91,30435680.0,455791218.68
2021-02-02,16.0,13.95,16.28,13.65,33166805.0,492341182.99
2021-02-03,13.2,13.4,13.99,12.58,22167435.0,292491211.06
2021-02-04,12.91,12.43,13.29,12.36,15338301.0,196537619.88
2021-02-05,12.3,12.92,13.62,12.18,16979401.0,219591356.7
2021-02-08,12.49,11.79,12.75,11.73,13395228.0,163056953.88
2021-02-09,11.7,11.14,11.89,10.8,14780000.0,165936279.35
2021-02-10,11.06,10.89,11.25,10.69,9618129.0,105760639.41
2021-02-18,11.05,11.28,11.58,11.01,10524370.0,119023201.23
2021-02-19,11.18,11.68,11.88,11.18,10859470.0,125188742.14
2021-02-22,11.55,11.49,11.85,11.44,10946482.0,127587941.41
2021-02-23,11.49,11.46,11.65,11.15,8257387.0,94409845.74
2021-02-24,11.36,11.45,11.65,11.2,7182733.0,82006976.0
2021-02-25,11.34,11.98,12.18,11.34,12854417.0,150515933.27
2021-02-26,11.61,11.37,11.99,11.35,9247185.0,107316212.11
2021-03-01,11.39,11.44,11.51,11.27,5701731.0,64932089.49
2021-03-02,11.52,11.38,11.56,11.34,5235572.0,59823980.61
2021-03-03,11.3,11.22,11.36,11.04,6644233.0,74334416.58
2021-03-04,11.23,10.91,11.35,10.9,6412197.0,71158202.8
2021-03-05,10.8,11.07,11.2,10.71,5698811.0,62766217.11
2021-03-08,11.15,11.6,11.98,11.06,15592389.0,181150501.03
2021-03-09,11.44,11.05,11.85,10.93,11118123.0,125906872.5
2021-03-10,10.99,11.35,11.65,10.74,9464839.0,106959988.44
2021-03-11,11.2,11.3,11.38,11.03,6441984.0,72299416.27
2021-03-12,11.25,11.21,11.46,11.15,6357422.0,71675483.6
2021-03-15,11.09,10.95,11.18,10.84,5204867.0,57250651.19
2021-03-16,10.95,11.09,11.13,10.87,4298507.0,47243648.42
2021-03-17,11.06,11.3,11.39,10.97,6880921.0,77439767.93
2021-03-18,11.25,11.69,11.98,11.25,13114842.0,152512744.96
2021-03-19,11.43,12.13,12.28,11.43,16591657.0,199330895.17
