date,open,close,high,low,volume,money
2021-01-12,10.15,12.18,12.18,10.15,566488.0,6880952.84
2021-01-13,13.4,13.4,13.4,13.4,117213.0,1570654.2
2021-01-14,14.74,14.74,14.74,14.74,74811.0,1102714.14
2021-01-15,16.21,16.21,16.21,16.21,501268.0,8125554.28
2021-01-18,17.83,17.83,17.83,17.83,262076.0,4672815.08
2021-01-19,19.61,19.61,19.61,19.61,124503.0,2441503.83
2021-01-20,21.57,21.57,21.57,21.57,180682.0,3897310.74
2021-01-21,23.73,23.73,23.73,23.73,237338.0,5632030.74
2021-01-22,23.73,21.36,23.73,21.36,10812049.0,237574049.26
2021-01-25,20.11,20.22,21.2,19.22,19728768.0,390203708.63
2021-01-26,20.6,21.5,21.8,20.25,17964933.0,378714564.91
2021-01-27,19.8,20.23,20.29,19.35,13796245.0,272312440.33
2021-01-28,21.35,21.25,22.13,21.16,14350923.0,309552573.19
2021-01-29,21.87,22.33,22.82,20.3,14677450.0,316900790.94
2021-02-01,23.0,24.56,24.56,22.75,10911517.0,257531181.45
2021-02-02,24.93,25.95,26.77,23.91,16463466.0,417429802.89
2021-02-03,26.85,28.55,28.55,25.0,12429822.0,336243076.96
2021-02-04,28.6,29.23,30.32,26.6,14836064.0,422686055.23
2021-02-05,28.0,27.88,28.69,26.31,13588939.0,370357188.45
2021-02-08,27.45,26.8,28.3,25.6,8968850.0,239924366.28
2021-02-09,26.5,27.06,27.35,25.8,8610178.0,230642060.91
2021-02-10,26.53,25.48,26.7,24.35,10475531.0,264369366.85
2021-02-18,25.18,25.45,26.0,24.75,6989253.0,177360614.12
2021-02-19,25.11,26.1,26.31,23.8,9472458.0,237133776.76
2021-02-22,25.5,26.56,26.99,24.5,9528522.0,246745233.74
2021-02-23,25.97,24.69,26.88,24.49,6775267.0,173714436.34
2021-02-24,23.65,22.81,23.65,22.22,9249805.0,209132544.02
2021-02-25,22.11,21.18,22.21,21.02,5554935.0,119732564.55
2021-02-26,21.18,21.31,21.94,21.12,4475835.0,96393265.87
2021-03-01,21.4,23.44,23.44,21.4,7027356.0,159101882.9
2021-03-02,23.86,25.0,25.4,22.9,7855318.0,187462677.89
2021-03-03,25.0,24.27,25.0,23.76,5346273.0,129726876.23
2021-03-04,23.81,23.3,25.03,23.3,5208038.0,126348139.64
2021-03-05,23.08,22.93,24.32,22.5,4486218.0,104814183.56
2021-03-08,22.7,22.23,23.24,22.12,3148908.0,71318417.4
2021-03-09,22.0,21.56,22.46,21.01,2779081.0,60316439.05
2021-03-10,21.59,22.44,22.75,21.3,3326716.0,73796685.22
2021-03-11,22.3,22.39,22.64,21.9,2758790.0,61583691.38
2021-03-12,22.3,21.57,22.41,21.41,2747633.0,59724367.08
2021-03-15,21.72,21.95,22.1,20.48,3419756.0,72622847.2
2021-03-16,21.74,21.93,22.49,21.41,2448063.0,53736643.03
2021-03-17,21.66,21.3,21.88,21.03,2021865.0,43355737.76
2021-03-18,21.32,22.3,22.45,21.0,3099315.0,67069934.94
2021-03-19,22.02,22.29,23.43,21.72,4186414.0,95111749.22
