date,open,close,high,low,volume,money
2020-12-30,36.0,53.01,78.88,36.0,20789668.0,875731731.23
2020-12-31,46.0,47.1,51.96,45.52,17481712.0,833087179.61
2021-01-04,47.0,48.02,51.0,46.0,14809332.0,716198037.03
2021-01-05,45.0,49.08,50.2,43.15,14604521.0,680062829.93
2021-01-06,47.3,50.83,57.3,46.2,16564969.0,858517178.58
2021-01-07,49.5,58.09,60.9,49.1,16110895.0,878373703.01
2021-01-08,57.51,64.98,67.7,54.7,15017656.0,922261542.08
2021-01-11,64.08,62.89,70.7,61.0,13913750.0,908168935.99
2021-01-12,62.88,63.58,66.46,59.88,10844548.0,681843219.33
2021-01-13,62.3,53.8,66.49,53.51,13203761.0,783723684.64
2021-01-14,52.43,49.69,54.48,49.13,10016133.0,513646013.57
2021-01-15,49.0,51.23,53.0,47.3,8920532.0,453854533.49
2021-01-18,50.38,60.0,61.26,50.0,12017938.0,663760990.58
2021-01-19,58.51,60.18,61.58,57.45,11080303.0,661746133.2
2021-01-20,60.86,58.31,60.88,55.58,10050074.0,582221583.34
2021-01-21,56.52,53.65,56.87,53.51,8315766.0,457301789.15
2021-01-22,52.66,53.9,56.65,52.16,7345036.0,402809301.75
2021-01-25,52.4,51.44,53.3,50.05,6388473.0,330023976.66
2021-01-26,51.0,52.6,54.32,50.61,5900446.0,311018916.66
2021-01-27,51.8,55.87,56.49,51.5,8373038.0,461613874.35
2021-01-28,54.73,48.53,56.14,48.0,9006269.0,463283282.21
2021-01-29,48.56,48.8,49.9,44.87,7933969.0,376622142.82
2021-02-01,47.55,50.28,51.66,47.55,7162110.0,358042078.04
2021-02-02,50.0,46.59,51.99,46.5,7172854.0,351008066.45
2021-02-03,46.0,44.99,46.89,44.01,5727154.0,258067692.8
2021-02-04,45.7,42.47,45.7,42.1,4938094.0,215083468.25
2021-02-05,42.21,39.53,43.19,39.5,4922610.0,202242544.32
2021-02-08,39.06,38.74,40.49,38.41,3324566.0,130726480.9
2021-02-09,38.87,39.58,40.22,38.38,3791367.0,149506488.55
2021-02-10,39.28,38.56,39.9,38.01,3238890.0,126023375.05
2021-02-18,39.01,40.75,41.53,39.01,4212503.0,170967880.17
2021-02-19,40.3,41.49,41.86,39.66,3898248.0,159060807.59
2021-02-22,41.65,40.69,42.68,40.46,4225344.0,176050005.92
2021-02-23,40.25,39.53,40.49,38.41,3310961.0,130555162.43
2021-02-24,39.67,39.46,40.43,38.81,2406548.0,95592155.57
2021-02-25,39.85,40.1,40.75,39.15,3729650.0,149259616.78
2021-02-26,39.0,37.52,39.0,37.44,3858913.0,147724793.81
2021-03-01,37.56,39.8,40.5,37.56,3960746.0,155016568.12
2021-03-02,39.82,38.81,40.15,38.31,2477738.0,96490579.31
2021-03-03,38.55,38.9,39.66,38.47,2085802.0,81095873.93
2021-03-04,38.59,37.29,38.68,37.04,2762802.0,104374969.39
2021-03-05,36.98,37.91,38.25,36.78,2159895.0,81460274.05
2021-03-08,38.01,38.73,39.33,38.01,3802436.0,147975478.37
2021-03-09,38.92,38.72,40.25,36.5,5289905.0,204251694.44
2021-03-10,39.2,39.75,40.8,38.9,5424046.0,216496610.46
2021-03-11,39.17,38.94,39.17,37.5,3870960.0,148712643.88
2021-03-12,38.9,37.86,39.57,37.83,3174073.0,122438659.67
2021-03-15,37.33,35.09,37.35,35.0,4270575.0,153078858.58
2021-03-16,35.26,34.88,35.54,34.3,2394152.0,83476546.3
2021-03-17,34.5,35.52,35.77,34.0,2644712.0,92792371.02
2021-03-18,35.5,35.79,35.88,34.82,2990002.0,105857596.05
2021-03-19,35.27,37.16,37.79,35.03,5425250.0,200195045.0
