date,open,close,high,low,volume,money
2021-01-28,21.36,26.35,27.75,20.98,20197584.0,490162391.39
2021-01-29,25.15,31.8,39.25,24.66,19922555.0,568949449.99
2021-02-01,29.52,38.29,42.24,29.52,18075910.0,628433679.23
2021-02-02,36.5,28.9,37.67,28.31,14571136.0,466937619.04
2021-02-03,27.51,28.03,31.0,27.1,9744178.0,280108244.56
2021-02-04,27.9,25.2,29.29,24.95,8915449.0,239595952.27
2021-02-05,24.81,22.17,25.49,21.91,7499556.0,175887301.32
2021-02-08,22.14,20.78,22.5,20.58,4603846.0,97756953.06
2021-02-09,20.99,20.72,21.44,20.4,3661687.0,76267269.26
2021-02-10,20.61,20.06,20.94,20.06,3516071.0,71835295.27
2021-02-18,20.3,21.47,22.23,20.13,5495148.0,116936027.37
2021-02-19,21.2,22.1,22.38,20.88,4504457.0,97632020.36
2021-02-22,21.88,22.15,23.38,21.88,4355320.0,98632142.71
2021-02-23,22.58,23.61,23.95,22.13,5051699.0,117302115.31
2021-02-24,23.4,25.05,25.94,23.2,6503289.0,162451247.64
2021-02-25,25.72,24.39,25.72,23.6,3398454.0,82962134.1
2021-02-26,23.8,23.41,23.88,22.6,2911012.0,67950286.03
2021-03-01,23.73,23.26,23.82,22.58,2700854.0,61996103.17
2021-03-02,23.23,22.41,23.3,22.0,2743954.0,62079751.67
2021-03-03,22.26,22.95,23.5,22.09,2454362.0,56157717.15
2021-03-04,22.75,22.84,23.44,22.6,2037048.0,47004193.78
2021-03-05,22.68,22.84,23.23,22.68,1396836.0,32066334.53
2021-03-08,23.1,23.55,23.89,22.76,2678965.0,62787376.03
2021-03-09,23.3,21.98,23.64,21.51,2212298.0,49593342.36
2021-03-10,22.19,21.1,22.44,20.88,1758376.0,37735899.97
2021-03-11,21.1,21.46,21.79,20.83,1035208.0,22203344.82
2021-03-12,21.57,21.62,22.0,21.34,1000284.0,21617148.85
2021-03-15,21.62,21.17,21.62,20.94,1102258.0,23353801.39
2021-03-16,21.31,21.23,21.37,20.92,942255.0,19910435.07
2021-03-17,21.23,21.7,21.92,21.03,1303591.0,28140527.02
2021-03-18,21.75,22.13,22.28,21.5,1705364.0,37430287.24
2021-03-19,21.99,22.14,22.53,21.53,1427120.0,31761896.28
