date,open,close,high,low,volume,money
2020-09-16,106.0,110.9,120.0,106.0,12778342.0,1414274758.58
2020-09-17,115.99,115.6,130.9,114.6,11466945.0,1378412960.41
2020-09-18,112.0,114.89,118.6,107.18,8558528.0,954581801.97
2020-09-21,112.78,110.0,117.5,109.01,5996505.0,678890329.21
2020-09-22,107.0,111.0,113.98,106.87,5404779.0,597687746.06
2020-09-23,111.72,119.0,119.0,105.0,8038430.0,891279350.26
2020-09-24,115.21,110.7,117.82,110.7,6104350.0,699744971.84
2020-09-25,110.0,104.7,112.87,104.7,4408676.0,477453442.22
2020-09-28,102.2,93.35,103.44,92.34,5587406.0,548197338.68
2020-09-29,93.79,92.15,96.45,90.0,3885736.0,361534348.86
2020-09-30,92.0,88.02,93.15,87.64,2913465.0,263382502.11
2020-10-09,89.9,92.08,93.5,89.33,3101258.0,283790221.08
2020-10-12,95.72,95.9,96.74,92.56,3345345.0,316929488.5
2020-10-13,95.0,95.5,98.5,93.66,3240193.0,310145111.44
2020-10-14,95.25,99.8,102.88,95.0,4034715.0,401808757.01
2020-10-15,99.0,96.33,99.9,94.89,2977185.0,288670545.53
2020-10-16,95.15,97.52,101.8,93.9,2951498.0,286225367.37
2020-10-19,98.31,98.75,102.97,98.02,3133450.0,313638940.55
2020-10-20,97.02,101.12,101.65,95.64,3445889.0,341880273.78
2020-10-21,101.0,98.3,102.68,98.28,3673389.0,369310876.49
2020-10-22,96.71,94.0,99.41,92.3,3778473.0,362904380.45
2020-10-23,93.12,95.3,96.9,93.06,2766783.0,262159389.43
2020-10-26,95.37,95.36,97.2,92.99,2375350.0,226411846.04
2020-10-27,93.8,92.9,95.3,91.5,2081882.0,194290925.7
2020-10-28,93.5,96.56,97.5,93.04,3357582.0,321127379.64
2020-10-29,94.59,99.25,104.68,94.39,4586696.0,459499648.38
2020-10-30,100.0,99.7,102.1,96.85,3989932.0,397879059.49
2020-11-02,101.0,101.24,102.0,98.19,2798336.0,280482409.41
2020-11-03,100.98,100.11,101.1,98.68,2738875.0,273858522.01
2020-11-04,99.6,96.71,100.98,96.71,2234259.0,219720514.33
2020-11-05,96.66,98.15,98.88,96.08,2217786.0,217127580.25
2020-11-06,98.29,94.21,98.58,93.35,2324923.0,221373485.67
2020-11-09,95.11,100.94,101.5,94.52,3851975.0,379534249.23
2020-11-10,100.0,100.95,102.8,98.73,3336626.0,333949311.31
2020-11-11,100.01,103.9,105.3,99.2,4586633.0,471721633.32
2020-11-12,103.93,102.23,106.72,100.45,3199769.0,330960804.3
2020-11-13,100.11,98.15,100.3,96.0,2342067.0,229302966.7
2020-11-16,99.41,100.12,100.48,96.4,2528866.0,249196945.44
2020-11-17,98.88,97.45,99.88,96.58,2056485.0,200770272.59
2020-11-18,99.56,103.92,111.0,99.56,4607052.0,483295093.45
2020-11-19,101.0,100.98,103.79,100.01,3064433.0,310234904.69
2020-11-20,100.95,100.0,101.12,98.26,2119204.0,210969003.35
2020-11-23,101.9,102.85,104.51,100.82,2852108.0,292676441.05
2020-11-24,102.5,101.95,102.5,99.58,2080308.0,209840283.82
2020-11-25,101.54,99.96,102.0,99.61,1626339.0,163325187.89
2020-11-26,99.3,97.0,99.85,96.15,2103584.0,204724696.62
2020-11-27,97.8,94.1,97.8,93.53,1682815.0,159958846.94
2020-11-30,94.5,94.57,95.45,93.4,1114983.0,105399996.47
2020-12-01,94.3,94.83,95.39,93.61,1065855.0,101017004.4
2020-12-02,94.46,92.8,94.8,92.2,1577220.0,146958341.57
2020-12-03,92.5,93.07,93.79,91.0,1235938.0,114755395.1
2020-12-04,92.5,93.3,93.6,91.84,822822.0,76335065.42
2020-12-07,94.01,95.29,96.42,94.0,1543654.0,147217498.32
2020-12-08,96.0,94.32,96.31,94.0,1125016.0,106767771.41
2020-12-09,94.05,90.69,94.8,90.51,1392784.0,128135917.66
2020-12-10,90.54,89.21,91.66,89.16,942398.0,85183238.89
2020-12-11,89.62,86.78,90.15,86.1,1514169.0,132905498.77
2020-12-14,87.8,87.61,88.28,86.61,812657.0,70940174.81
2020-12-15,86.7,87.01,87.84,86.69,652022.0,56901866.77
2020-12-16,86.9,82.66,87.18,82.58,1405407.0,117891967.34
2020-12-17,82.49,83.15,83.75,81.0,964423.0,79675911.04
2020-12-18,82.83,82.05,83.2,81.6,907490.0,74721755.25
2020-12-21,82.37,84.06,86.38,82.37,1185284.0,100326640.65
2020-12-22,83.83,85.01,88.25,82.4,1598000.0,136728615.51
2020-12-23,84.21,82.0,84.73,81.0,1281938.0,106011711.93
2020-12-24,81.6,79.5,81.76,79.11,1189276.0,95323287.28
2020-12-25,79.28,80.36,81.15,78.38,874039.0,69887110.82
2020-12-28,82.0,78.75,82.96,78.7,867921.0,70173515.13
2020-12-29,77.01,75.8,77.9,75.8,1030928.0,79050943.12
2020-12-30,75.8,76.33,77.44,74.65,1027650.0,78377453.84
2020-12-31,77.03,77.89,79.93,76.93,974261.0,76326072.17
2021-01-04,77.37,80.42,81.47,77.37,1037961.0,82710614.93
2021-01-05,80.04,80.91,81.6,79.5,936107.0,75507670.87
2021-01-06,84.99,87.4,91.0,83.51,2955327.0,257113944.81
2021-01-07,89.0,84.03,89.48,83.57,1703518.0,145507372.48
2021-01-08,85.0,88.25,91.47,84.6,1885266.0,166984539.55
2021-01-11,89.58,88.3,89.9,86.12,1300173.0,114391068.75
2021-01-12,88.4,85.0,90.95,84.68,1429705.0,123845926.54
2021-01-13,84.9,79.52,85.3,78.0,1806959.0,146611518.55
2021-01-14,79.0,80.11,82.95,78.85,1053096.0,85454850.57
2021-01-15,80.88,84.82,86.19,79.53,1689027.0,141870829.31
2021-01-18,83.52,84.7,86.57,83.52,1071323.0,90887136.79
2021-01-19,84.58,83.93,87.05,83.41,1140267.0,97043821.22
2021-01-20,84.6,82.81,86.58,81.3,1286495.0,107957829.66
2021-01-21,89.0,90.56,92.86,86.11,3440035.0,309013711.65
2021-01-22,89.0,93.85,94.32,88.55,3255887.0,300209469.89
2021-01-25,94.0,88.76,94.74,88.34,2332583.0,210941067.33
2021-01-26,87.7,85.13,87.7,84.01,1575320.0,134556215.71
2021-01-27,86.25,85.8,87.87,84.55,1124302.0,96601793.77
2021-01-28,85.2,82.12,85.39,81.67,1273787.0,106484334.35
2021-01-29,83.13,83.58,83.85,79.8,1250848.0,101995064.49
2021-02-01,82.29,85.39,85.57,81.13,1331835.0,112278343.42
2021-02-02,84.78,82.0,84.95,81.7,1221897.0,101514118.79
2021-02-03,81.9,80.2,81.98,78.3,1156666.0,92156927.58
2021-02-04,79.9,77.51,80.14,76.25,921863.0,71615244.6
2021-02-05,77.98,74.27,78.29,74.27,876724.0,66816753.47
2021-02-08,74.3,71.82,74.96,71.35,709171.0,51435999.24
2021-02-09,72.26,72.84,73.72,71.77,605998.0,44142937.7
2021-02-10,72.66,73.46,75.15,72.3,776094.0,57232605.04
2021-02-18,73.91,74.95,75.9,73.88,728452.0,54590723.28
2021-02-19,74.28,76.4,76.83,74.0,647927.0,49080545.55
2021-02-22,76.27,75.1,77.77,75.1,746511.0,57129518.0
2021-02-23,75.0,73.34,75.0,72.98,678000.0,50046879.74
2021-02-24,73.35,73.04,74.33,72.64,433824.0,31878543.56
2021-02-25,73.8,73.17,74.14,71.8,517230.0,37635928.05
2021-02-26,72.49,72.19,72.88,71.78,401855.0,29031169.71
2021-03-01,72.72,75.48,75.76,72.72,747048.0,55881465.43
2021-03-02,75.78,78.21,78.39,74.5,1175322.0,90076652.34
2021-03-03,78.0,82.2,83.85,76.1,1703343.0,134936646.06
2021-03-04,80.01,79.45,82.87,79.05,1519726.0,122860079.45
2021-03-05,80.33,78.17,81.8,77.98,1115884.0,88760443.3
2021-03-08,77.37,81.26,85.58,77.3,1881697.0,154041625.06
2021-03-09,80.21,75.33,80.68,75.15,1347713.0,104697033.86
2021-03-10,76.18,79.23,83.98,73.9,1925941.0,153236265.85
2021-03-11,79.5,79.36,82.54,78.49,1768249.0,141726590.72
2021-03-12,80.2,80.89,83.66,77.63,2273391.0,184888770.83
2021-03-15,80.74,77.02,80.74,76.38,1903160.0,148388495.32
2021-03-16,76.07,82.97,83.8,76.0,2975551.0,239020735.41
2021-03-17,81.99,87.44,89.36,81.3,3822062.0,327142643.49
2021-03-18,89.0,92.85,93.83,87.2,4429617.0,401320145.64
2021-03-19,90.89,88.8,95.9,88.8,5125854.0,471998258.03
