date,open,close,high,low,volume,money
2018-01-19,7.07,8.49,8.49,7.07,10166.0,84736.0
2018-01-22,9.33,9.33,9.33,9.33,2464.0,23000.0
2018-01-23,10.27,10.27,10.27,10.27,4929.0,50608.0
2018-01-24,11.29,11.29,11.29,11.29,14171.0,160034.0
2018-01-25,12.42,12.42,12.42,12.42,17251.0,214312.0
2018-01-26,13.67,13.67,13.67,13.67,48057.0,656760.0
2018-01-29,15.03,15.03,15.03,15.03,69622.0,1046606.0
2018-01-30,16.54,16.54,16.54,16.54,123532.0,2042694.0
2018-01-31,18.19,18.19,18.19,18.19,189765.0,3451448.0
2018-02-01,20.01,20.01,20.01,20.01,432927.0,8661048.79
2018-02-02,22.01,22.01,22.01,22.01,1391818.0,30627522.0
2018-02-05,22.65,19.8,22.65,19.8,27346548.0,569442190.85
2018-02-06,17.82,17.82,18.79,17.82,18845847.0,339672266.98
2018-02-07,18.34,18.92,19.61,16.49,27213340.0,500664232.67
2018-02-08,18.08,18.4,19.22,17.46,18939498.0,346178508.97
2018-02-09,17.21,19.15,20.12,17.17,24688838.0,468350113.16
2018-02-12,19.68,19.87,20.87,18.83,24522722.0,490361878.81
2018-02-13,19.41,17.88,19.41,17.88,18003887.0,331099156.05
2018-02-14,16.78,16.12,17.14,16.09,17402993.0,286073792.87
2018-02-22,16.23,16.33,16.57,15.71,11692780.0,190786254.68
2018-02-23,16.23,16.66,17.04,16.13,11736426.0,194899751.21
2018-02-26,17.33,17.33,17.58,17.03,14634171.0,253696674.31
2018-02-27,17.21,19.07,19.07,17.19,10761953.0,196926002.78
2018-02-28,18.99,18.35,18.99,17.69,18814857.0,345577736.34
2018-03-01,18.35,19.61,20.18,18.35,24991446.0,490753547.61
2018-03-02,18.88,18.83,19.96,18.67,18145875.0,347286847.74
2018-03-05,18.83,20.03,20.33,18.83,17943815.0,351760502.95
2018-03-06,19.73,20.29,22.01,19.64,23054986.0,476356209.39
2018-03-07,20.13,20.45,20.77,19.49,17540268.0,353005212.94
2018-03-08,20.39,21.55,22.4,20.21,20057817.0,427203067.41
