date,open,close,high,low,volume,money
2021-03-01,18.71,22.45,22.45,18.71,1240132.0,27809173.4
2021-03-02,21.8,20.21,21.8,20.21,4774243.0,99156683.26
2021-03-03,18.27,19.35,19.98,18.25,20396066.0,388783448.92
2021-03-04,18.5,18.75,19.11,18.32,13701200.0,254822153.57
2021-03-05,18.54,18.66,18.89,18.42,8021121.0,149655756.25
2021-03-08,18.67,18.45,18.77,18.42,7861209.0,145914529.34
2021-03-09,18.3,17.4,18.37,17.08,8815538.0,155245940.05
2021-03-10,17.46,17.72,18.1,17.02,8229353.0,144131018.22
2021-03-11,17.65,17.64,17.81,17.32,5235295.0,92075807.09
2021-03-12,17.53,17.36,17.79,17.2,5229801.0,91292542.66
2021-03-15,17.3,17.05,17.31,17.02,4311202.0,73754935.45
2021-03-16,17.18,17.21,17.32,17.02,3580867.0,61453131.32
2021-03-17,17.21,17.48,17.68,17.1,4741257.0,82874939.66
2021-03-18,17.32,17.66,17.7,17.31,5111734.0,89523973.61
2021-03-19,17.5,17.92,18.18,17.45,7791181.0,139399166.8
