date,open,close,high,low,volume,money
2021-01-26,74.0,66.74,82.58,66.66,9561635.0,710826640.36
2021-01-27,57.5,55.3,63.66,53.98,6975208.0,401631266.09
2021-01-28,53.18,56.02,59.98,52.5,6063805.0,339724565.43
2021-01-29,55.48,64.39,88.77,53.5,8943072.0,549058381.99
2021-02-01,60.17,80.01,86.0,60.17,11922471.0,906515155.09
2021-02-02,72.01,64.01,74.75,64.01,6800785.0,459260082.45
2021-02-03,58.21,64.2,66.5,55.8,6676584.0,401276698.21
2021-02-04,60.0,55.85,63.73,55.56,5116752.0,306217237.19
2021-02-05,55.7,53.29,58.84,53.27,3865952.0,218283852.67
2021-02-08,53.01,53.42,57.9,53.01,3539614.0,195039365.22
2021-02-09,51.01,47.46,51.8,47.21,4783667.0,234517329.2
2021-02-10,47.8,46.8,48.8,46.16,3233222.0,153549991.62
2021-02-18,47.21,47.85,48.85,47.0,2760143.0,132243760.63
2021-02-19,47.48,49.5,49.89,46.51,3574220.0,172778169.48
2021-02-22,49.08,49.68,50.45,48.5,3124881.0,154199965.43
2021-02-23,48.92,47.57,49.2,47.0,2436991.0,117295538.71
2021-02-24,47.72,48.62,49.39,47.72,2493834.0,121468271.13
2021-02-25,49.35,52.45,53.39,48.35,4633083.0,238503530.7
2021-02-26,51.2,51.27,54.96,49.5,4155926.0,217956486.42
2021-03-01,51.1,50.38,52.0,49.19,2770842.0,139030420.55
2021-03-02,50.4,48.85,50.88,48.2,2736458.0,134962397.22
2021-03-03,48.47,49.6,50.33,48.3,2054901.0,101887960.98
2021-03-04,49.3,47.21,49.47,47.03,2416545.0,115655465.48
2021-03-05,47.21,48.4,48.87,47.0,1910914.0,92108174.7
2021-03-08,48.46,51.94,54.58,48.06,4624747.0,236740415.12
2021-03-09,51.0,47.79,51.06,47.6,2833690.0,139762559.89
2021-03-10,48.08,49.61,51.55,47.8,2701847.0,134885809.52
2021-03-11,50.0,49.2,50.24,47.01,2363738.0,114689746.51
2021-03-12,48.9,48.12,50.28,48.05,1891299.0,92608576.95
2021-03-15,48.0,45.71,48.0,45.53,2135200.0,98791620.0
2021-03-16,46.16,45.72,46.4,44.67,1275144.0,57966283.14
2021-03-17,45.2,47.82,49.48,45.2,2796533.0,132810751.36
2021-03-18,47.55,48.51,49.49,46.81,2978221.0,142905679.58
2021-03-19,48.0,48.93,49.88,47.45,3148388.0,154405880.52
