date,open,close,high,low,volume,money
2020-12-21,50.0,47.6,51.6,46.46,14985272.0,729084358.27
2020-12-22,43.0,38.9,43.8,38.9,12544983.0,513065774.75
2020-12-23,37.0,40.7,42.9,36.77,13373700.0,533066514.61
2020-12-24,40.1,53.92,54.2,40.1,16662301.0,756991464.59
2020-12-25,51.01,44.04,51.88,43.8,13255268.0,619542858.06
2020-12-28,43.2,51.0,52.5,42.03,15014014.0,707909757.84
2020-12-29,51.08,43.45,51.09,43.15,13673615.0,635118745.62
2020-12-30,42.18,42.31,45.66,42.18,9287280.0,407200241.54
2020-12-31,42.32,40.5,43.36,40.28,7734490.0,320771293.87
2021-01-04,42.0,41.89,43.3,40.54,7100206.0,297302912.87
2021-01-05,40.92,42.63,43.83,40.02,7907012.0,331011732.16
2021-01-06,43.0,43.21,46.52,43.0,8296927.0,369712758.92
2021-01-07,41.8,39.95,42.5,39.69,6835664.0,279250353.02
2021-01-08,39.79,39.86,41.43,37.68,5360772.0,212727182.0
2021-01-11,39.4,37.67,39.78,37.57,4416649.0,169459641.91
2021-01-12,37.4,37.25,38.46,36.91,3230689.0,121641568.56
2021-01-13,36.88,37.2,37.58,34.21,5231857.0,187856746.23
2021-01-14,36.28,37.6,38.34,35.72,3976487.0,148512973.74
2021-01-15,36.9,38.85,41.8,36.8,5981601.0,235736313.15
2021-01-18,38.3,39.96,41.88,38.26,5451350.0,217190301.77
2021-01-19,39.7,42.16,46.0,39.3,8431967.0,355997109.6
2021-01-20,41.5,40.01,41.8,39.16,5812730.0,233992687.82
2021-01-21,39.5,38.3,39.74,38.17,4242624.0,164019468.4
2021-01-22,37.86,37.93,38.96,37.55,2669306.0,101917086.59
2021-01-25,37.59,36.7,37.59,36.0,2291186.0,84155093.74
2021-01-26,36.64,35.89,37.6,35.78,1926562.0,70470431.78
2021-01-27,35.78,36.22,36.7,35.17,1760965.0,63259274.79
2021-01-28,35.8,35.11,36.2,34.97,1839794.0,65243576.13
2021-01-29,35.23,36.1,37.96,34.13,2426958.0,86536317.93
2021-02-01,35.99,37.59,38.2,35.78,3133261.0,117113338.4
2021-02-02,37.3,36.12,38.29,35.9,2631181.0,97103273.0
2021-02-03,35.53,35.58,36.34,34.71,2122995.0,75116392.61
2021-02-04,34.91,34.12,35.75,34.01,1954705.0,67882879.59
2021-02-05,33.9,33.9,35.88,32.18,2916317.0,99117099.35
2021-02-08,32.78,32.14,33.76,32.14,1647802.0,54011659.42
2021-02-09,31.9,31.8,32.69,31.71,1320187.0,42472953.42
2021-02-10,31.9,31.8,32.3,31.71,1211195.0,38689189.41
2021-02-18,32.0,33.55,34.22,32.0,1948302.0,64921152.54
2021-02-19,34.88,33.99,34.88,33.68,1688635.0,57764549.8
2021-02-22,33.94,33.69,34.78,33.6,1606805.0,54974482.28
2021-02-23,33.41,34.58,35.15,33.31,1910780.0,65794313.1
2021-02-24,34.21,33.87,34.84,33.76,1305742.0,44663563.87
2021-02-25,33.69,40.64,40.64,33.69,7726216.0,304937798.16
2021-02-26,39.35,38.9,43.5,38.61,9584138.0,394059437.78
2021-03-01,37.01,37.4,38.67,36.75,5860209.0,219097371.63
2021-03-02,37.5,36.1,37.85,35.62,4440658.0,162330164.76
2021-03-03,35.88,36.33,36.6,35.0,3222872.0,115151318.36
2021-03-04,35.9,36.83,37.78,35.52,4179355.0,153501403.35
2021-03-05,36.0,36.52,36.52,35.3,2680306.0,96359405.64
2021-03-08,36.26,36.64,38.8,36.21,4041139.0,151142336.02
2021-03-09,36.64,36.97,39.5,36.4,5139595.0,195706887.45
2021-03-10,36.11,34.35,36.56,34.07,3713313.0,130188703.05
2021-03-11,34.23,34.71,34.98,33.69,1899676.0,65506150.88
2021-03-12,34.6,36.27,37.25,34.24,3035114.0,108918846.88
2021-03-15,35.34,35.55,37.17,35.31,2012413.0,72762740.21
2021-03-16,35.55,37.32,38.8,35.55,3733169.0,139761543.41
2021-03-17,37.2,38.7,40.28,36.89,4591611.0,178646561.03
2021-03-18,38.46,38.1,39.17,37.49,3318783.0,126326165.81
2021-03-19,37.9,37.64,38.9,37.01,3007259.0,113691703.51
