date,open,close,high,low,volume,money
2020-12-22,20.45,20.45,20.45,20.45,335561.0,6862222.45
2020-12-23,22.5,22.5,22.5,22.5,87189.0,1961752.5
2020-12-24,24.75,24.75,24.75,24.75,594243.0,14707514.25
2020-12-25,27.23,27.23,27.23,27.23,1257042.0,34229253.66
2020-12-28,29.95,29.95,29.95,29.95,458550.0,13733572.5
2020-12-29,32.95,32.95,32.95,32.95,6578485.0,216761080.75
2020-12-30,32.0,30.15,32.05,29.66,17771785.0,540453786.65
2020-12-31,30.04,28.13,30.04,27.6,13258118.0,375447963.35
2021-01-04,27.57,27.5,28.5,27.31,9515534.0,263572092.25
2021-01-05,27.8,29.2,30.0,27.79,10935479.0,317483620.62
2021-01-06,28.11,28.18,28.85,27.51,7053480.0,198353541.48
2021-01-07,27.82,25.4,27.95,25.36,8060430.0,210533115.3
2021-01-08,25.13,25.52,26.5,23.06,4313407.0,109596031.35
2021-01-11,25.0,23.31,25.16,23.13,5504927.0,131567116.12
2021-01-12,23.13,23.27,23.8,22.91,2900087.0,67579763.17
2021-01-13,23.14,23.79,25.0,22.57,5034540.0,118691492.25
2021-01-14,24.0,23.82,24.06,22.84,3109203.0,73165354.5
2021-01-15,23.9,23.79,24.61,23.43,3775371.0,90172102.19
2021-01-18,23.6,23.44,24.1,23.21,2713781.0,64015043.17
2021-01-19,23.26,23.33,24.09,23.05,2772359.0,65340678.38
2021-01-20,23.23,24.51,24.64,23.1,4327104.0,103581584.36
2021-01-21,24.15,24.23,24.6,24.01,3617271.0,87778605.38
2021-01-22,24.26,24.5,25.0,23.85,4103667.0,99988904.55
2021-01-25,25.01,24.16,25.09,23.2,4420760.0,106784879.04
2021-01-26,24.5,23.5,24.7,23.5,3585803.0,86654038.6
2021-01-27,23.0,21.88,23.07,21.8,4490471.0,99938528.33
2021-01-28,21.55,21.43,22.17,21.23,2215156.0,47916111.62
2021-01-29,21.48,21.24,21.67,20.48,3279452.0,68775625.67
2021-02-01,21.1,22.0,22.18,21.01,3412621.0,74204407.35
2021-02-02,22.0,21.4,22.22,21.3,2702389.0,58778726.85
2021-02-03,21.2,20.49,21.39,20.49,2420384.0,50272532.57
2021-02-04,20.25,21.5,21.63,20.16,3212603.0,67356934.37
2021-02-05,21.6,20.65,21.85,20.56,2221493.0,47031947.05
2021-02-08,20.75,21.3,22.72,20.49,2912647.0,62729376.07
2021-02-09,21.6,21.67,22.18,21.35,2869306.0,62310127.02
2021-02-10,21.3,21.18,21.66,21.07,2162151.0,46086599.57
2021-02-18,21.32,21.74,21.93,21.18,2140623.0,46209236.77
2021-02-19,21.5,22.2,22.34,21.5,2293112.0,50422343.3
2021-02-22,22.1,21.98,22.66,21.78,2633900.0,58531894.41
2021-02-23,21.87,21.45,22.05,21.4,1971550.0,42681493.28
2021-02-24,21.45,21.44,21.88,21.3,1949121.0,42004473.38
2021-02-25,21.45,20.99,21.65,20.68,2021559.0,42436709.97
2021-02-26,20.8,21.0,21.35,20.51,1535394.0,32316182.64
2021-03-01,20.9,21.35,21.38,20.72,1395660.0,29516447.83
2021-03-02,21.41,20.9,21.45,20.87,1537552.0,32426224.48
2021-03-03,21.01,21.28,21.37,20.79,1364940.0,28855046.39
2021-03-04,21.32,20.92,21.4,20.91,1444286.0,30535139.64
2021-03-05,21.0,21.27,21.38,20.95,1403515.0,29709799.76
2021-03-08,21.5,21.19,21.58,21.17,1520220.0,32488350.54
2021-03-09,21.1,20.19,21.17,20.01,1962432.0,40090076.18
2021-03-10,20.22,20.18,20.55,19.88,1178628.0,23657647.41
2021-03-11,20.1,20.28,20.33,19.88,1277315.0,25749842.49
2021-03-12,20.27,19.77,20.27,19.74,1289436.0,25638307.81
2021-03-15,19.3,19.07,19.69,18.89,1826822.0,34878260.56
2021-03-16,19.13,19.15,19.2,18.9,1019264.0,19443501.12
2021-03-17,19.16,19.38,19.55,19.08,1335493.0,25796645.96
2021-03-18,19.28,19.77,19.98,19.28,1723627.0,33891387.13
2021-03-19,19.7,20.31,20.47,19.53,2308971.0,46496655.99
