date,open,close,high,low,volume,money
2020-12-01,87.47,104.96,104.96,87.47,267146.0,27967935.16
2020-12-02,115.46,115.46,115.46,115.46,59107.0,6824494.22
2020-12-03,127.01,127.01,127.01,127.01,160992.0,20447593.92
2020-12-04,139.71,139.71,139.71,139.71,272044.0,38007267.24
2020-12-07,153.68,153.68,153.68,153.68,368074.0,56565612.32
2020-12-08,161.0,169.05,169.05,158.8,6193354.0,1021235746.41
2020-12-09,170.96,158.0,171.5,155.2,6682518.0,1095365004.0
2020-12-10,152.0,142.2,152.4,142.2,4684662.0,682081549.86
2020-12-11,141.5,143.0,145.9,138.03,3762553.0,534164866.41
2020-12-14,135.99,135.67,137.84,133.23,2982832.0,404770254.54
2020-12-15,135.3,136.6,141.0,135.15,2305579.0,318202756.53
2020-12-16,135.83,131.95,137.82,130.98,2369211.0,316350593.6
2020-12-17,131.1,136.48,137.15,130.5,2078092.0,280091859.29
2020-12-18,137.9,129.83,139.95,129.7,2439716.0,327513914.7
2020-12-21,129.79,127.88,130.0,127.18,1628929.0,208750114.67
2020-12-22,128.95,123.26,129.85,123.26,1729396.0,219230697.85
2020-12-23,121.95,121.65,123.0,118.5,1673059.0,201418733.05
2020-12-24,121.0,114.7,121.5,114.6,1475997.0,173695154.12
2020-12-25,113.55,112.38,116.1,111.77,1251138.0,142500587.16
2020-12-28,112.12,108.75,113.85,107.3,1506798.0,165478286.42
2020-12-29,108.01,110.43,112.0,106.31,1073579.0,117215543.49
2020-12-30,109.0,110.2,111.58,106.98,1131227.0,123252004.28
2020-12-31,109.26,111.12,112.86,107.99,1042300.0,115383313.0
2021-01-04,110.55,113.52,114.79,110.18,1094231.0,123516831.0
2021-01-05,112.71,111.93,114.52,109.01,1209905.0,135362073.81
2021-01-06,110.85,107.02,111.99,107.0,1231552.0,133875133.36
2021-01-07,107.02,100.9,107.58,100.03,1479700.0,152464839.42
2021-01-08,100.0,101.92,104.83,96.14,1195353.0,119434230.41
2021-01-11,101.19,102.88,103.98,99.53,754530.0,77029581.2
2021-01-12,102.08,113.17,113.17,101.03,1698394.0,187480797.98
2021-01-13,113.5,115.1,122.13,113.16,3178009.0,370439297.62
2021-01-14,113.11,109.45,114.21,109.2,1605253.0,178013214.98
2021-01-15,107.88,108.28,111.51,105.33,1150000.0,124438161.0
2021-01-18,108.0,108.22,110.55,107.85,859900.0,93694568.0
2021-01-19,107.68,106.43,109.88,106.0,803001.0,86152603.41
2021-01-20,106.45,106.9,107.5,105.05,538327.0,57293375.42
2021-01-21,106.82,108.07,111.88,106.32,929193.0,101498353.53
2021-01-22,107.2,109.95,110.88,107.2,834101.0,90964229.63
2021-01-25,109.0,115.76,115.76,108.1,1457033.0,163576964.19
2021-01-26,113.75,112.8,115.69,111.8,1043052.0,118414816.7
2021-01-27,112.0,117.98,119.85,111.5,1322532.0,154075271.1
2021-01-28,116.0,116.13,120.95,114.41,1225940.0,144204060.65
2021-01-29,122.26,121.69,126.3,118.6,1833412.0,223028449.29
2021-02-01,120.82,120.35,124.29,118.1,1227310.0,149024759.5
2021-02-02,119.5,116.61,121.5,116.5,1163622.0,137711635.2
2021-02-03,116.5,117.8,119.98,116.1,895602.0,105898613.4
2021-02-04,116.6,109.92,116.9,109.8,1148210.0,129346009.6
2021-02-05,109.98,110.5,114.5,108.97,907510.0,102119497.0
2021-02-08,111.88,115.47,116.48,110.06,853903.0,97725121.5
2021-02-09,117.0,116.23,117.58,114.5,692435.0,80435796.5
2021-02-10,116.0,112.45,116.0,111.11,1084710.0,122810674.5
2021-02-18,113.99,113.53,113.99,110.8,804820.0,90195495.5
2021-02-19,112.99,114.45,114.78,111.5,729029.0,82322984.55
2021-02-22,114.47,116.6,116.6,113.1,991219.0,114059268.58
2021-02-23,116.95,115.99,117.66,114.5,803239.0,93157277.82
2021-02-24,115.99,112.65,116.49,111.55,838737.0,95658332.77
2021-02-25,113.58,107.51,113.58,107.26,911619.0,100110058.5
2021-02-26,104.51,103.18,106.16,103.18,724700.0,75463627.0
2021-03-01,103.0,105.98,106.09,103.0,535982.0,56286714.5
2021-03-02,105.55,103.8,106.83,103.23,475082.0,49716182.38
2021-03-03,103.3,106.41,106.85,103.3,498340.0,52481419.8
2021-03-04,105.5,104.86,106.59,104.58,374200.0,39470255.0
2021-03-05,103.99,106.95,107.21,103.99,386200.0,41045444.0
2021-03-08,106.95,105.03,108.7,105.0,435600.0,46342035.0
2021-03-09,104.41,102.21,106.0,100.5,510613.0,52739129.88
2021-03-10,102.9,102.11,103.58,101.1,360841.0,36949462.76
2021-03-11,102.5,104.7,104.79,101.0,454300.0,46859975.0
2021-03-12,104.73,103.41,104.98,103.0,275200.0,28568202.0
2021-03-15,103.1,100.72,103.4,100.0,503883.0,51018690.0
2021-03-16,100.77,103.93,105.98,100.77,550183.0,57123186.79
2021-03-17,103.8,107.26,107.93,103.3,557700.0,59145335.0
2021-03-18,107.37,106.4,108.5,106.14,388800.0,41616627.45
2021-03-19,105.2,108.18,109.67,105.2,537700.0,58051519.0
